from_location_id,to_location_id,google_distance_km,sectional_tat
507,135,1553.748,
507,171,1886.999,
507,13,1065.212,
507,108,942.861,
507,14,1219.431,
507,15,433.283,
507,16,1671.055,
507,17,1070.188,
507,18,515.505,
507,19,469.133,
507,20,1722.388,
507,21,586.732,
507,22,1219.904,
507,23,1098.647,
507,87,622.7,
507,89,2012.246,
507,90,304.53,
507,91,1091.605,
507,92,1273.139,
507,93,219.701,
507,95,1870.907,
507,96,1384.028,
507,97,1288.931,
507,98,698.315,
507,99,826.124,
507,103,2030.603,
507,104,2016.19,
507,105,978.128,
507,110,2124.413,
507,114,541.997,
507,117,496.402,
507,119,1248.592,
507,121,415.452,
507,124,745.159,
507,126,351.964,
507,128,598.044,
507,129,957.488,
507,131,238.847,
507,133,457.664,
507,159,441.291,
507,195,2208.735,
507,196,1589.697,
507,473,2261.137,
507,487,1191.609,
507,488,720.081,
507,489,366.235,
507,490,781.495,
507,491,683.162,
507,492,759.939,
507,493,1184.715,
507,494,1225.068,
507,495,1265.745,
507,496,973.173,
507,497,1546.015,
507,498,1522.461,
507,499,959.402,
507,500,965.244,
507,501,996.448,
507,502,1662.031,
507,503,672.671,
507,504,443.28,
507,505,446.868,
507,506,362.584,
507,507,0,
507,508,580.739,
507,509,639.345,
507,510,600.13,
507,511,800.872,
507,512,311.339,
507,513,2046.922,
507,514,1917.654,
507,515,1473.06,
507,516,1466.524,
507,517,1857.563,
507,518,863.487,
507,519,1026.966,
507,520,1000.858,
507,521,868.845,
507,522,1237.899,
507,523,1358.425,
507,524,494.133,
507,525,322.592,
507,526,420.58,
507,527,1507.133,
507,528,1258.798,
507,529,1805.326,
508,50,427.7,
508,125,560.611,
508,54,465.29,
508,153,510.916,
508,168,353.106,
508,53,445.244,
508,10,743.433,
508,11,785.401,
508,129,1076.958,
508,143,981.865,
508,127,958.469,
508,24,923.018,
508,25,1026.846,
508,12,2181.297,
508,111,2238.699,
508,135,1747.814,
508,171,2371.194,
508,13,1171.577,
508,108,1062.331,
508,14,1630.374,
508,15,239.464,
508,16,2051.398,
508,17,1574.731,
508,18,689.901,
508,19,118.525,
508,20,2226.931,
508,21,1090.399,
508,22,1600.246,
508,23,1218.118,
508,87,478.887,
508,89,2496.442,
508,90,691.148,
508,91,1502.548,
508,92,1863.996,
508,93,630.644,
508,95,2375.45,
508,96,1888.571,
508,97,1879.788,
508,98,527.683,
508,99,1233.107,
508,103,2514.798,
508,104,2500.386,
508,105,1389.071,
508,110,2608.609,
508,114,952.94,
508,117,519.677,
508,119,1839.449,
508,121,826.395,
508,124,1336.016,
508,126,764.555,
508,128,433.68,
508,129,1076.958,
508,131,367.023,
508,133,449.401,
508,159,304.937,
508,195,2692.931,
508,196,1783.763,
508,473,2745.333,
508,487,1602.552,
508,488,1310.938,
508,489,957.092,
508,490,1036.642,
508,491,1043.58,
508,492,1350.796,
508,493,1595.658,
508,494,1636.011,
508,495,1646.088,
508,496,1477.716,
508,497,2050.558,
508,498,2027.004,
508,499,1370.344,
508,500,1376.187,
508,501,1587.306,
508,502,2166.574,
508,503,255.661,
508,504,823.623,
508,505,827.211,
508,506,762.482,
508,507,584.57,
508,508,0,
508,509,216.151,
508,510,181.091,
508,511,218.462,
508,512,398.289,
508,513,2457.149,
508,514,2093.14,
508,515,1730.5,
508,516,1660.59,
508,517,2096.668,
508,518,647.458,
508,519,887.338,
508,520,1591.715,
508,521,1459.703,
508,522,1431.965,
508,523,1552.491,
508,524,350.319,
508,525,370.883,
508,526,540.185,
508,527,1887.476,
508,528,1639.141,
508,529,2185.669,
509,50,203.57,
509,125,342.16,
509,54,241.16,
509,153,303.607,
509,168,211.091,
509,53,220.368,
509,10,958.784,
509,11,1000.752,
509,129,1292.309,
509,143,1197.215,
509,127,1173.819,
509,24,1138.369,
509,25,1242.197,
509,12,2288.685,
509,111,2454.05,
509,135,1963.164,
509,171,2492.153,
509,13,1386.927,
509,108,1277.682,
509,14,1650.456,
509,15,171.268,
509,16,2071.48,
509,17,1675.342,
509,18,905.252,
509,19,336.351,
509,20,2327.543,
509,21,1191.887,
509,22,1620.328,
509,23,1433.468,
509,87,294.794,
509,89,2617.401,
509,90,711.23,
509,91,1522.63,
509,92,1877.652,
509,93,650.726,
509,95,2476.062,
509,96,1989.183,
509,97,1894.085,
509,98,303.553,
509,99,1253.188,
509,103,2635.758,
509,104,2621.345,
509,105,1409.153,
509,110,2729.568,
509,114,973.022,
509,117,418.407,
509,119,1795.085,
509,121,846.477,
509,124,1350.314,
509,126,982.381,
509,128,649.031,
509,129,1292.309,
509,131,394.438,
509,133,348.131,
509,159,217.657,
509,195,2813.89,
509,196,1999.114,
509,473,2866.292,
509,487,1622.634,
509,488,1325.236,
509,489,971.39,
509,490,1251.993,
509,491,1288.317,
509,492,1365.094,
509,493,1615.74,
509,494,1656.093,
509,495,1666.17,
509,496,1578.328,
509,497,2151.17,
509,498,2127.616,
509,499,1390.426,
509,500,1396.269,
509,501,1540.204,
509,502,2267.186,
509,503,37.211,
509,504,843.704,
509,505,847.293,
509,506,782.564,
509,507,598.868,
509,508,216.138,
509,509,0,
509,510,57.582,
509,511,331.278,
509,512,616.115,
509,513,2672.5,
509,514,2308.491,
509,515,2078.215,
509,516,1875.941,
509,517,2312.019,
509,518,862.809,
509,519,1102.688,
509,520,1606.013,
509,521,1446.222,
509,522,1647.316,
509,523,1767.841,
509,524,238.368,
509,525,325.758,
509,526,438.915,
509,527,1907.558,
509,528,1659.222,
509,529,2205.75,
510,50,255.596,
510,125,411.348,
510,54,311.279,
510,153,341.276,
510,168,186.348,
510,53,275.604,
510,10,959.235,
510,11,1001.203,
510,129,1280.257,
510,143,1197.666,
510,127,1174.27,
510,24,1138.819,
510,25,1242.647,
510,12,2243.028,
510,111,2387.97,
510,135,1876.517,
510,171,2446.497,
510,13,1387.378,
510,108,1265.63,
510,14,1613.232,
510,15,125.611,
510,16,2034.257,
510,17,1629.686,
510,18,893.2,
510,19,267.839,
510,20,2281.886,
510,21,1146.23,
510,22,1583.105,
510,23,1421.416,
510,87,306.121,
510,89,2571.744,
510,90,674.007,
510,91,1485.406,
510,92,1840.428,
510,93,613.502,
510,95,2430.405,
510,96,1943.526,
510,97,1848.429,
510,98,345.685,
510,99,1215.965,
510,103,2590.101,
510,104,2575.688,
510,105,1371.93,
510,110,2683.911,
510,114,935.798,
510,117,381.183,
510,119,1757.862,
510,121,809.253,
510,124,1304.657,
510,126,913.869,
510,128,649.482,
510,129,1280.257,
510,131,357.214,
510,133,310.908,
510,159,180.433,
510,195,2768.233,
510,196,1912.466,
510,473,2820.635,
510,487,1585.41,
510,488,1279.579,
510,489,925.733,
510,490,1239.941,
510,491,1242.66,
510,492,1319.437,
510,493,1578.516,
510,494,1618.869,
510,495,1628.946,
510,496,1532.671,
510,497,2105.513,
510,498,2081.959,
510,499,1353.203,
510,500,1359.046,
510,501,1502.981,
510,502,2221.529,
510,503,106.398,
510,504,806.481,
510,505,810.07,
510,506,745.34,
510,507,553.211,
510,508,180.931,
510,509,59.505,
510,510,0,
510,511,334.91,
510,512,547.603,
510,513,2606.42,
510,514,2221.844,
510,515,2032.558,
510,516,1789.293,
510,517,2225.372,
510,518,863.259,
510,519,1103.139,
510,520,1560.356,
510,521,1408.999,
510,522,1560.669,
510,523,1681.194,
510,524,201.145,
510,525,288.534,
510,526,401.692,
510,527,1870.334,
510,528,1621.999,
510,529,2168.527,
511,50,542.798,
511,125,535.406,
511,54,530.866,
511,153,537.436,
511,168,541.437,
511,53,493.604,
511,10,717.848,
511,11,794.311,
511,129,1177.834,
511,143,956.279,
511,127,932.883,
511,24,951.382,
511,25,1055.21,
511,12,2209.661,
511,111,2267.063,
511,135,1776.178,
511,171,2399.558,
511,13,1199.941,
511,108,1163.207,
511,14,1850.503,
511,15,454.534,
511,16,2271.528,
511,17,1726.36,
511,18,790.777,
511,19,338.655,
511,20,2528.045,
511,21,1242.028,
511,22,1820.376,
511,23,1349.056,
511,87,634.022,
511,89,2524.806,
511,90,911.278,
511,91,1722.677,
511,92,2084.126,
511,93,850.773,
511,95,2502.628,
511,96,2040.2,
511,97,2099.917,
511,98,642.781,
511,99,1453.236,
511,103,2543.162,
511,104,2528.75,
511,105,1609.201,
511,110,2636.973,
511,114,1173.069,
511,117,748.752,
511,119,2059.578,
511,121,1046.524,
511,124,1556.146,
511,126,874.648,
511,128,509.063,
511,129,1177.834,
511,131,587.153,
511,133,678.477,
511,159,548.002,
511,195,2721.295,
511,196,1812.127,
511,473,2773.697,
511,487,1822.681,
511,488,1531.068,
511,489,1177.222,
511,490,1137.518,
511,491,1144.456,
511,492,1570.926,
511,493,1815.787,
511,494,1856.14,
511,495,1866.217,
511,496,1629.345,
511,497,2202.187,
511,498,2178.633,
511,499,1590.474,
511,500,1596.317,
511,501,1807.435,
511,502,2318.203,
511,503,370.759,
511,504,1043.752,
511,505,1047.341,
511,506,982.611,
511,507,804.7,
511,508,218.442,
511,509,331.249,
511,510,334.9,
511,511,0,
511,512,508.382,
511,513,2485.513,
511,514,2121.505,
511,515,1999.818,
511,516,1688.954,
511,517,2125.032,
511,518,621.873,
511,519,861.752,
511,520,1811.845,
511,521,1679.832,
511,522,1460.329,
511,523,1580.855,
511,524,568.714,
511,525,585.952,
511,526,769.26,
511,527,2107.605,
511,528,1859.27,
511,529,2405.798,
512,50,741.287,
512,125,960.686,
512,54,796.971,
512,153,931.082,
512,168,672.04,
512,53,862.432,
512,10,583.461,
512,11,606.788,
512,129,764.2,
512,143,898.291,
512,127,775.275,
512,24,744.405,
512,25,848.233,
512,12,1793.605,
512,111,1851.345,
512,135,1360.46,
512,171,1997.073,
512,13,871.925,
512,108,749.573,
512,14,1534.818,
512,15,500.595,
512,16,1986.442,
512,17,1180.262,
512,18,331.338,
512,19,284.649,
512,20,1832.463,
512,21,695.93,
512,22,1535.29,
512,23,905.359,
512,87,740.017,
512,89,2122.321,
512,90,619.917,
512,91,1406.992,
512,92,1578.715,
512,93,535.088,
512,95,1980.981,
512,96,1494.103,
512,97,1594.506,
512,98,831.377,
512,99,1141.51,
512,103,2140.677,
512,104,2126.265,
512,105,1293.515,
512,110,2234.488,
512,114,857.384,
512,117,780.807,
512,119,1554.167,
512,121,730.839,
512,124,1050.735,
512,126,370.086,
512,128,298.442,
512,129,764.2,
512,131,484.879,
512,133,710.532,
512,159,566.067,
512,195,2318.81,
512,196,1396.409,
512,473,2371.212,
512,487,1506.996,
512,488,1025.657,
512,489,671.811,
512,490,704.991,
512,491,657.258,
512,492,1065.515,
512,493,1500.102,
512,494,1540.455,
512,495,1581.132,
512,496,1083.248,
512,497,1656.09,
512,498,1632.536,
512,499,1274.789,
512,500,1280.631,
512,501,1302.024,
512,502,1772.106,
512,503,655.736,
512,504,758.667,
512,505,762.255,
512,506,677.971,
512,507,311.857,
512,508,398.403,
512,509,616.226,
512,510,540.535,
512,511,509.029,
512,512,0,
512,513,2069.795,
512,514,1705.787,
512,515,1583.134,
512,516,1273.236,
512,517,1709.315,
512,518,563.885,
512,519,727.365,
512,520,1306.434,
512,521,1174.421,
512,522,1044.611,
512,523,1165.137,
512,524,611.449,
512,525,529.794,
512,526,695.167,
512,527,1822.52,
512,528,1574.185,
512,529,2120.713,
513,50,2699.5,
513,125,2962.748,
513,54,2755.184,
513,153,2889.294,
513,168,2630.253,
513,53,2820.645,
513,10,1815.84,
513,11,1698.575,
513,129,1362.122,
513,143,2067.802,
513,127,1976.562,
513,24,1536.89,
513,25,1431.375,
513,12,393.792,
513,111,226.886,
513,135,716.504,
513,171,337.287,
513,13,1300.874,
513,108,1322.678,
513,14,2283.398,
513,15,2486.434,
513,16,3282.889,
513,17,983.642,
513,18,1748.013,
513,19,2406.016,
513,20,671.051,
513,21,1464.473,
513,22,2831.737,
513,23,1163.724,
513,87,2675.851,
513,89,223.288,
513,90,2366.572,
513,91,2265.931,
513,92,1870.296,
513,93,2281.744,
513,95,555.31,
513,96,1102.403,
513,97,1428.42,
513,98,2751.466,
513,99,2484.498,
513,103,191.879,
513,104,385.284,
513,105,2329.619,
513,110,366.72,
513,114,2178.852,
513,117,2565.725,
513,119,1879.738,
513,121,2101.523,
513,124,1734.174,
513,126,1787.102,
513,128,2026.716,
513,129,1362.122,
513,131,2291.998,
513,133,2510.815,
513,159,2494.442,
513,195,162.805,
513,196,584.201,
513,473,503.444,
513,487,2513.056,
513,488,1841.39,
513,489,1738.129,
513,490,1396.263,
513,491,1461.273,
513,492,1691.801,
513,493,2322.563,
513,494,2394.313,
513,495,2635.933,
513,496,1118.647,
513,497,807.695,
513,498,1240.837,
513,499,2370.364,
513,500,2437.997,
513,501,2009.535,
513,502,746.198,
513,503,2705.956,
513,504,2505.322,
513,505,2508.911,
513,506,2235.37,
513,507,2046.962,
513,508,2457.536,
513,509,2666.445,
513,510,2670.097,
513,511,2485.765,
513,512,2079.605,
513,513,0,
513,514,234.086,
513,515,605.231,
513,516,805.188,
513,517,282.955,
513,518,1865.863,
513,519,1886.949,
513,520,1644.151,
513,521,1993.11,
513,522,1026.044,
513,523,951.026,
513,524,2547.284,
513,525,2375.743,
513,526,2489.904,
513,527,3118.966,
513,528,2870.631,
513,529,3417.159,
514,50,2514.675,
514,125,2645.406,
514,54,2570.359,
514,153,2601.82,
514,168,2445.428,
514,53,2536.148,
514,10,1456.45,
514,11,1339.184,
514,129,1002.731,
514,143,1708.411,
514,127,1617.171,
514,24,1177.5,
514,25,1071.984,
514,12,394.77,
514,111,251.248,
514,135,360.88,
514,171,584.667,
514,13,941.483,
514,108,963.288,
514,14,2200.668,
514,15,2273.983,
514,16,3200.158,
514,17,851.005,
514,18,1388.623,
514,19,2046.625,
514,20,713.154,
514,21,1331.836,
514,22,2749.006,
514,23,804.333,
514,87,2513.405,
514,89,438.771,
514,90,2233.935,
514,91,2183.2,
514,92,1787.566,
514,93,2149.106,
514,95,687.738,
514,96,1019.673,
514,97,1345.689,
514,98,2604.765,
514,99,2351.86,
514,103,450.499,
514,104,593.849,
514,105,2196.982,
514,110,649.559,
514,114,2046.214,
514,117,2433.088,
514,119,1797.007,
514,121,1968.885,
514,124,1601.536,
514,126,1581.178,
514,128,1667.326,
514,129,1002.731,
514,131,2159.361,
514,133,2483.92,
514,159,2339.455,
514,195,400.008,
514,196,354.705,
514,473,786.284,
514,487,2430.326,
514,488,1708.753,
514,489,1605.492,
514,490,1222.46,
514,491,1328.636,
514,492,1559.164,
514,493,2239.832,
514,494,2311.582,
514,495,2553.202,
514,496,986.01,
514,497,753.016,
514,498,1158.106,
514,499,2287.633,
514,500,2305.36,
514,501,1876.897,
514,502,712.918,
514,503,2346.566,
514,504,2372.685,
514,505,2376.274,
514,506,2102.732,
514,507,1914.325,
514,508,2098.146,
514,509,2307.055,
514,510,2310.707,
514,511,2126.374,
514,512,1720.215,
514,513,232.975,
514,514,0,
514,515,430.185,
514,516,445.798,
514,517,198.005,
514,518,1506.472,
514,519,1527.559,
514,520,1511.514,
514,521,1860.472,
514,522,666.654,
514,523,591.636,
514,524,2384.838,
514,525,2243.105,
514,526,2357.266,
514,527,3036.236,
514,528,2787.901,
514,529,3334.428,
515,50,2124.954,
515,125,2388.202,
515,54,2180.638,
515,153,2314.749,
515,168,2055.707,
515,53,2246.099,
515,10,1326.346,
515,11,1209.08,
515,129,800.039,
515,143,1578.307,
515,127,1487.067,
515,24,1047.396,
515,25,941.88,
515,12,310.868,
515,111,384.87,
515,135,226.613,
515,171,517.365,
515,13,811.379,
515,108,693.045,
515,14,1694.758,
515,15,1911.888,
515,16,2694.248,
515,17,409.096,
515,18,1100.131,
515,19,1665.974,
515,20,581.473,
515,21,889.927,
515,22,2243.096,
515,23,639.246,
515,87,2101.305,
515,89,642.613,
515,90,1792.026,
515,91,1677.29,
515,92,1281.656,
515,93,1707.198,
515,95,620.435,
515,96,513.763,
515,97,839.779,
515,98,2176.921,
515,99,1909.952,
515,103,660.969,
515,104,646.557,
515,105,1755.073,
515,110,754.779,
515,114,1604.306,
515,117,1991.179,
515,119,1291.097,
515,121,1526.977,
515,124,1159.628,
515,126,1212.557,
515,128,1537.222,
515,129,800.039,
515,131,1717.452,
515,133,1936.269,
515,159,1919.896,
515,195,839.101,
515,196,384.932,
515,473,891.504,
515,487,1924.416,
515,488,1266.845,
515,489,1163.583,
515,490,821.717,
515,491,886.727,
515,492,1117.255,
515,493,1733.922,
515,494,1805.672,
515,495,2047.292,
515,496,544.101,
515,497,407.816,
515,498,652.196,
515,499,1900.88,
515,500,1863.451,
515,501,1434.989,
515,502,480.409,
515,503,2151.276,
515,504,1930.776,
515,505,1934.365,
515,506,1660.824,
515,507,1472.416,
515,508,1728.901,
515,509,2117.95,
515,510,2078.736,
515,511,1996.27,
515,512,1581.626,
515,513,603.32,
515,514,431.004,
515,515,0,
515,516,315.694,
515,517,280.548,
515,518,1376.368,
515,519,1397.455,
515,520,1069.605,
515,521,1418.564,
515,522,536.549,
515,523,401.179,
515,524,1972.738,
515,525,1801.197,
515,526,1915.358,
515,527,2530.326,
515,528,2281.99,
515,529,2828.518,
516,50,2076.738,
516,125,2207.469,
516,54,2132.422,
516,153,2163.883,
516,168,2007.491,
516,53,2098.211,
516,10,1018.512,
516,11,901.247,
516,129,564.794,
516,143,1270.474,
516,127,1179.234,
516,24,739.562,
516,25,634.047,
516,12,531.021,
516,111,588.422,
516,135,97.537,
516,171,720.918,
516,13,503.546,
516,108,525.351,
516,14,2019.446,
516,15,1836.045,
516,16,3152.817,
516,17,569.32,
516,18,950.686,
516,19,1608.688,
516,20,849.405,
516,21,996.373,
516,22,2701.666,
516,23,366.396,
516,87,2075.468,
516,89,846.166,
516,90,1786.292,
516,91,1850.018,
516,92,1606.344,
516,93,1701.463,
516,95,823.988,
516,96,838.451,
516,97,1164.467,
516,98,2166.828,
516,99,2149.96,
516,103,864.522,
516,104,850.11,
516,105,1767.548,
516,110,958.332,
516,114,1865.834,
516,117,1959.788,
516,119,1615.785,
516,121,1735.056,
516,124,1172.103,
516,126,1143.241,
516,128,1229.388,
516,129,564.794,
516,131,1685.11,
516,133,2045.982,
516,159,1901.518,
516,195,1042.654,
516,196,124.719,
516,473,1095.057,
516,487,2249.104,
516,488,1279.319,
516,489,1176.058,
516,490,784.522,
516,491,869.584,
516,492,1129.73,
516,493,2058.61,
516,494,2130.36,
516,495,2371.98,
516,496,707.772,
516,497,788.52,
516,498,976.884,
516,499,1913.355,
516,500,1875.926,
516,501,1447.464,
516,502,849.169,
516,503,1908.628,
516,504,1925.042,
516,505,1928.631,
516,506,1696.963,
516,507,1466.682,
516,508,1660.208,
516,509,1869.118,
516,510,1872.769,
516,511,1688.437,
516,512,1282.277,
516,513,806.872,
516,514,442.864,
516,515,321.178,
516,516,0,
516,517,446.392,
516,518,1068.535,
516,519,1089.621,
516,520,1264.497,
516,521,1431.039,
516,522,228.716,
516,523,153.699,
516,524,1946.9,
516,525,1768.854,
516,526,1883.967,
516,527,2988.895,
516,528,2740.56,
516,529,3287.088,
517,50,2509.402,
517,125,2644.147,
517,54,2565.086,
517,153,2699.196,
517,168,2440.155,
517,53,2630.547,
517,10,1455.191,
517,11,1337.925,
517,129,1001.473,
517,143,1707.153,
517,127,1615.912,
517,24,1176.241,
517,25,1070.726,
517,12,208.441,
517,111,118.543,
517,135,355.855,
517,171,398.338,
517,13,940.224,
517,108,962.029,
517,14,2014.338,
517,15,2272.724,
517,16,3013.829,
517,17,793.544,
517,18,1387.364,
517,19,2045.367,
517,20,526.825,
517,21,1274.375,
517,22,2562.677,
517,23,803.075,
517,87,2485.753,
517,89,312.923,
517,90,2176.474,
517,91,1996.871,
517,92,1601.236,
517,93,2091.645,
517,95,501.408,
517,96,833.343,
517,97,1159.36,
517,98,2561.368,
517,99,2294.399,
517,103,324.651,
517,104,527.53,
517,105,2139.521,
517,110,635.752,
517,114,1988.753,
517,117,2375.627,
517,119,1610.678,
517,121,1911.424,
517,124,1544.076,
517,126,1597.004,
517,128,1666.067,
517,129,1001.473,
517,131,2101.9,
517,133,2320.717,
517,159,2304.343,
517,195,502.783,
517,196,513.778,
517,473,772.477,
517,487,2243.996,
517,488,1651.292,
517,489,1548.031,
517,490,1206.165,
517,491,1271.175,
517,492,1501.703,
517,493,2053.503,
517,494,2125.253,
517,495,2366.873,
517,496,928.549,
517,497,566.687,
517,498,971.777,
517,499,2101.304,
517,500,2247.899,
517,501,1819.436,
517,502,526.589,
517,503,2345.307,
517,504,2315.224,
517,505,2318.813,
517,506,2045.271,
517,507,1856.864,
517,508,2096.887,
517,509,2305.796,
517,510,2309.448,
517,511,2125.115,
517,512,1718.956,
517,513,284.964,
517,514,198.086,
517,515,280.797,
517,516,444.539,
517,517,0,
517,518,1505.214,
517,519,1526.3,
517,520,1454.053,
517,521,1803.011,
517,522,665.395,
517,523,590.377,
517,524,2357.186,
517,525,2185.645,
517,526,2299.806,
517,527,2849.906,
517,528,2601.571,
517,529,3148.099,
518,50,1063.036,
518,125,1139.993,
518,54,1118.719,
518,153,1142.024,
518,168,993.789,
518,53,1084.508,
518,10,97.604,
518,11,174.067,
518,129,606.191,
518,143,351.124,
518,127,289.418,
518,24,331.138,
518,25,434.966,
518,12,1589.417,
518,111,1646.819,
518,135,1155.934,
518,171,1779.314,
518,13,579.697,
518,108,646.172,
518,14,2086.046,
518,15,822.343,
518,16,2532.865,
518,17,1282.818,
518,18,475.04,
518,19,594.985,
518,20,1907.801,
518,21,899.237,
518,22,2081.713,
518,23,728.812,
518,87,1061.765,
518,89,1904.562,
518,90,1172.615,
518,91,1958.22,
518,92,1736.75,
518,93,1086.316,
518,95,1882.384,
518,96,1602.276,
518,97,1671.318,
518,98,1153.125,
518,99,1714.573,
518,103,1922.918,
518,104,1908.506,
518,105,1844.744,
518,110,2016.729,
518,114,1408.612,
518,117,1102.555,
518,119,1712.203,
518,121,1282.067,
518,124,1184.699,
518,126,668.891,
518,128,268.976,
518,129,606.191,
518,131,848.49,
518,133,1032.28,
518,159,887.815,
518,195,2101.051,
518,196,1191.883,
518,473,2153.453,
518,487,2058.224,
518,488,1264.232,
518,489,977.899,
518,490,719.434,
518,491,811.232,
518,492,1142.326,
518,493,2051.33,
518,494,2091.683,
518,495,2127.554,
518,496,1134.348,
518,497,1764.263,
518,498,1740.709,
518,499,1826.017,
518,500,1831.86,
518,501,1460.06,
518,502,1880.278,
518,503,894.926,
518,504,1305.089,
518,505,1308.678,
518,506,1243.948,
518,507,863.085,
518,508,646.506,
518,509,855.415,
518,510,859.067,
518,511,620.961,
518,512,563.467,
518,513,1865.269,
518,514,1501.261,
518,515,1379.574,
518,516,1068.71,
518,517,1504.788,
518,518,0,
518,519,241.508,
518,520,1392.278,
518,521,1443.635,
518,522,840.085,
518,523,960.611,
518,524,933.198,
518,525,893.405,
518,526,1123.063,
518,527,2368.942,
518,528,2120.607,
518,529,2667.135,
519,50,1299.285,
519,125,1376.242,
519,54,1354.968,
519,153,1378.273,
519,168,1230.038,
519,53,1320.757,
519,10,145.422,
519,11,192.449,
519,129,628.217,
519,143,272.362,
519,127,177.727,
519,24,353.164,
519,25,456.991,
519,12,1611.443,
519,111,1668.844,
519,135,1177.959,
519,171,1801.34,
519,13,601.722,
519,108,668.197,
519,14,2252.03,
519,15,1058.592,
519,16,2703.655,
519,17,1304.843,
519,18,554.218,
519,19,831.234,
519,20,1929.827,
519,21,978.416,
519,22,2252.503,
519,23,750.838,
519,87,1298.014,
519,89,1926.587,
519,90,1337.129,
519,91,1866.484,
519,92,1815.929,
519,93,1252.3,
519,95,1904.41,
519,96,1624.301,
519,97,1950.317,
519,98,1389.374,
519,99,1858.723,
519,103,1944.944,
519,104,1930.531,
519,105,1734.852,
519,110,2038.754,
519,114,1574.597,
519,117,1338.804,
519,119,1791.382,
519,121,1448.051,
519,124,1263.878,
519,126,748.069,
519,128,439.014,
519,129,628.217,
519,131,1084.739,
519,133,1268.529,
519,159,1124.064,
519,195,2123.076,
519,196,1213.908,
519,473,2175.479,
519,487,2224.208,
519,488,1343.41,
519,489,1057.078,
519,490,741.459,
519,491,830.23,
519,492,1221.505,
519,493,2217.314,
519,494,2257.667,
519,495,2298.344,
519,496,1156.374,
519,497,1786.288,
519,498,1762.734,
519,499,1992.001,
519,500,1997.844,
519,501,1539.239,
519,502,1902.304,
519,503,1131.175,
519,504,1475.879,
519,505,1479.468,
519,506,1395.184,
519,507,1029.069,
519,508,882.755,
519,509,1091.664,
519,510,1095.316,
519,511,857.21,
519,512,729.451,
519,513,1887.294,
519,514,1523.286,
519,515,1401.6,
519,516,1090.735,
519,517,1526.814,
519,518,237.308,
519,519,0,
519,520,1471.456,
519,521,1522.814,
519,522,862.111,
519,523,982.636,
519,524,1169.447,
519,525,1129.654,
519,526,1359.312,
519,527,2539.732,
519,528,2291.397,
519,529,2837.925,
521,50,1451.439,
521,125,1714.687,
521,54,1507.123,
521,153,1641.234,
521,168,1382.192,
521,53,1572.584,
521,10,1411.985,
521,11,1317.909,
521,129,1233.871,
521,143,1679.852,
521,127,1588.611,
521,24,1327.868,
521,25,1413.745,
521,12,1632.523,
521,111,1777.464,
521,135,1578.744,
521,171,1835.991,
521,13,1327.66,
521,108,1053.666,
521,14,688.011,
521,15,1302.765,
521,16,1422.408,
521,17,1019.18,
521,18,994.139,
521,19,1444.678,
521,20,1366.731,
521,21,584.623,
521,22,971.257,
521,23,1273.209,
521,87,1427.79,
521,89,1961.239,
521,90,778.631,
521,91,438.861,
521,92,415.51,
521,93,798.965,
521,95,1515.25,
521,96,898.909,
521,97,572.701,
521,98,1503.406,
521,99,627.401,
521,103,1979.595,
521,104,1669.092,
521,105,356.391,
521,110,2073.405,
521,114,501.981,
521,117,1127.729,
521,119,390.963,
521,121,649.05,
521,124,263.558,
521,126,876.069,
521,128,1458.471,
521,129,1233.871,
521,131,1070.67,
521,133,1149.414,
521,159,1246.381,
521,195,2157.727,
521,196,1668.993,
521,473,2210.13,
521,487,749.866,
521,488,166.148,
521,489,502.186,
521,490,811.354,
521,491,713.021,
521,492,303.439,
521,493,742.972,
521,494,783.325,
521,495,849.876,
521,496,809.955,
521,497,1190.358,
521,498,751.664,
521,499,502.198,
521,500,464.769,
521,501,136.082,
521,502,1306.374,
521,503,1477.761,
521,504,735.224,
521,505,795.612,
521,506,706.555,
521,507,866.823,
521,508,1453.751,
521,509,1444.435,
521,510,1405.221,
521,511,1673.884,
521,512,1171.767,
521,513,1995.914,
521,514,1866.646,
521,515,1422.052,
521,516,1549.466,
521,517,1806.556,
521,518,1447.565,
521,519,1506.284,
521,520,289.256,
521,521,0,
521,522,1351.104,
521,523,1321.289,
521,524,1299.223,
521,525,1145.632,
521,526,1051.907,
521,527,1258.486,
521,528,1010.151,
521,529,1556.679,
522,50,1848.982,
522,125,1979.713,
522,54,1904.666,
522,153,1936.127,
522,168,1779.735,
522,53,1870.455,
522,10,790.757,
522,11,673.491,
522,129,337.038,
522,143,1042.718,
522,127,951.478,
522,24,511.807,
522,25,406.291,
522,12,750.366,
522,111,807.768,
522,135,316.883,
522,171,940.263,
522,13,275.79,
522,108,297.595,
522,14,2038.322,
522,15,1608.29,
522,16,2925.062,
522,17,537.869,
522,18,722.93,
522,19,1380.932,
522,20,1068.75,
522,21,768.617,
522,22,2473.91,
522,23,138.64,
522,87,1847.712,
522,89,1065.511,
522,90,1558.536,
522,91,1765.38,
522,92,1625.22,
522,93,1473.707,
522,95,1043.333,
522,96,857.327,
522,97,1183.343,
522,98,1939.072,
522,99,1922.204,
522,103,1083.867,
522,104,1069.455,
522,105,1682.909,
522,110,1177.678,
522,114,1638.078,
522,117,1732.032,
522,119,1634.661,
522,121,1507.3,
522,124,1087.464,
522,126,915.485,
522,128,1001.632,
522,129,337.038,
